CORWALL

TR1, TQ7, PL25, PL24, EX23, EX16, TA24, DT7, 
TR2, TQ8, PL26, EX22, EX18, TA22, 
TR3, TQ6, PL27, EX21, EX25, TA23, BS23,
TR4, TQ9, PL28, EX20, TA4, BS21,
TR5, TQ10, PL29, EX39, TA21, BS20,
TR6, TQ11, PL30, EX38, TA1, BS22,
TR7, TQ13, PL31, EX19, TA2, BS11,
TR8, TQ12, PL32, EX20, TA3, BS24,
TR9, TQ3, PL33, EX33, TA19, 
TR10, TQ4, PL34, EX34, TA20, 
TR11, TQ5, PL35, EX31, TA17, 
TR12, TQ2, PL13, EX32, TA18, 
TR13, TQ1, PL14, EX37, TA16, 
TR14, TQ14, PL15, EX18, TA13, 
TR15, PL17, EX17, TA12, 
TR16, PL12, EX6, TA14, 
TR17, PL11, EX36, TA10, 
TR18, PL10, EX17, TA11, 
TR19, PL1, EX4, TA5, 
TR20, PL2, EX2, TA6, 
TR21, PL3, EX7, TA7, 
TR26, PL4, EX8, TA8, 
TR27, PL5, EX3, TA9,
PL6, EX1, TA15,
PL7, EX5,
PL8, EX9,
PL9, EX10,
PL21, EX11,
PL20, EX14,
PL16, EX24,
PL18, EX12,
PL22, EX13,
PL23, EX6,
PL19, EX15, 


SOUTH COAST


DT1, BA20, SP8, BH20, SO41, RG25, PO14, PO30,
DT2, BA21, SP7, BH19, SO42, RG28, PO15, PO31,
DT5, BA22, SP3, BH16, SO45, RG23, PO16, PO32,
DT6, BA7, SP2, BH15, SO43, RG22, PO12, PO33,
DT8, BA8, SP4, BH13, SO40, RG29, PO1, PO34 
DT3, BA9, SP5, BH15, SO51, RG27, PO2, PO35 
DT4, BA10, SP6, BH17, SO14, RG26, PO4, PO36,
DT11, BA4, SP9, BH12, SO15, RG19, PO3, PO37,
DT9, BA6, SP11, BH14, SO16, RG14, PO6, PO38,
DT10, BA16, SP10, BH11, SO52, RG20, PO7, PO39 ,
BA5, SP9, BH22, SO19, RG17, PO8, PO40, 
SN8, BA11, SP1, BH31, SO30, RG14, PO18, PO41, 
SN9, BA13, BH24, SO18, RG18, PO19,
SN10, BA14, GU28, BH23, SO50, RG8, PO20,
SN12, BA15, GU29, BH25, SO22, RG31, PO21,
SN11, BA1, GU30, BH1, SO23, RG30, PO22,
SN13, BA2, GU31, BH2, SO32, RG1, PO9,
SN14, BA3, GU32, BH3, SO21, RG2, PO10,
SN16, BA12, GU33, BH4, SO32, RG4, PO5,
SN5, GU34, BH5, SO17, RG6, PO11,
SN6, GU35, BH6, SO19, RG5, PO13,
